Iter. Eval.  Best      Time m:s
3440  37851  -9549938   15:29.1
3460  38071  -9314814   15:34.8
3480  38291  -9160141   15:40.7
3500  38511  -9005501   15:46.1
3520  38731  -8837677   15:51.5
3540  38951  -8634563   15:57.5
3560  39171  -8360593   16:03.9
3580  39391  -8150817   16:09.6
3600  39611  -7993342   16:15.2
3620  39831  -7952722   16:20.7
3640  40051  -7922233   16:26.5
3660  40271  -7893844   16:32.4
3680  40491  -7878328   16:37.8
3700  40711  -7856930   16:43.6
3720  40931  -7840963   16:49.3
3740  41151  -7830604   16:55.0
3760  41371  -7821396   17:00.2
3780  41591  -7814819   17:05.3
3800  41811  -7810159   17:10.7
3820  42031  -7807024   17:16.0
3840  42251  -7806127   17:21.3
3860  42471  -7805511   17:27.4
3880  42691  -7805438   17:32.7
3900  42911  -7805414   17:38.0
3920  43131  -7805408   17:43.3
3940  43351  -7805407   17:48.6
3960  43571  -7805407   17:54.6
3980  43791  -7805406   18:00.7
4000  44011  -7805405   18:06.7
4020  44231  -7805405   18:12.3
4040  44451  -7805405   18:18.1
4060  44671  -7805405   18:24.1
4080  44891  -7805404   18:29.4
4100  45111  -7805404   18:34.4
4120  45331  -7805404   18:40.3
4140  45551  -7805404   18:46.1
4160  45771  -7805404   18:51.7
4180  45991  -7805404   18:57.7
4200  46211  -7805404   19:03.8
4220  46431  -7805404   19:09.0
4240  46651  -7805404   19:14.4
4260  46871  -7805404   19:20.1
4280  47091  -7805404   19:25.2
4300  47311  -7805403   19:30.8
4320  47531  -7805403   19:36.5
4340  47751  -7805403   19:42.6
4360  47971  -7805403   19:48.2
4380  48191  -7805403   19:53.6
4400  48411  -7805403   19:59.2
4420  48631  -7805403   20:04.6
4440  48851  -7805403   20:11.1
4460  49071  -7805403   20:16.7
4480  49291  -7805403   20:22.7
4500  49511  -7805403   20:28.9
4520  49731  -7805403   20:35.1
4540  49951  -7805403   20:41.1
4560  50171  -7805403   20:47.1
4580  50391  -7805403   20:53.1
4600  50611  -7805403   20:59.4
4620  50831  -7805403   21:05.7
4635  50985  -7805403   21:09.8
