Iter. Eval.  Best      Time m:s
1240  14892  -1.62e+07   3:57.2
1260  15132  -1.6e+07    4:01.0
1280  15372  -1.58e+07   4:04.8
1300  15612  -1.55e+07   4:08.4
1320  15852  -1.54e+07   4:12.8
1340  16092  -1.53e+07   4:16.6
1360  16332  -1.53e+07   4:20.1
1380  16572  -1.53e+07   4:23.8
1400  16812  -1.53e+07   4:27.3
1420  17052  -1.53e+07   4:30.9
1440  17292  -1.53e+07   4:34.3
1460  17532  -1.53e+07   4:38.0
1480  17772  -1.53e+07   4:41.8
1500  18012  -1.53e+07   4:46.2
1520  18252  -1.53e+07   4:50.3
1540  18492  -1.53e+07   4:55.0
1560  18732  -1.53e+07   4:59.4
1580  18972  -1.53e+07   5:03.3
1600  19212  -1.53e+07   5:07.0
1620  19452  -1.53e+07   5:10.6
1640  19692  -1.52e+07   5:14.2
1660  19932  -1.52e+07   5:17.8
1680  20172  -1.52e+07   5:21.5
1700  20412  -1.51e+07   5:25.1
1720  20652  -1.51e+07   5:28.7
1740  20892  -1.51e+07   5:32.4
1760  21132  -1.51e+07   5:36.4
1780  21372  -1.51e+07   5:40.6
1800  21612  -1.51e+07   5:44.2
1820  21852  -1.26e+07   5:48.0
1840  22092  -1.18e+07   5:51.5
1860  22332  -1.18e+07   5:55.3
1880  22572  -1.17e+07   5:59.1
1900  22812  -1.17e+07   6:02.7
1920  23052  -1.17e+07   6:06.4
1940  23292  -1.17e+07   6:10.2
1960  23532  -1.17e+07   6:13.9
1980  23772  -1.17e+07   6:17.8
2000  24012  -1.17e+07   6:22.7
2020  24252  -1.17e+07   6:27.6
2040  24492  -1.17e+07   6:31.5
2060  24732  -1.17e+07   6:35.9
2080  24972  -1.17e+07   6:39.8
2100  25212  -1.17e+07   6:43.7
2120  25452  -1.17e+07   6:47.5
2140  25692  -1.17e+07   6:51.3
2160  25932  -1.17e+07   6:55.1
2180  26172  -1.17e+07   6:58.8
2200  26412  -1.17e+07   7:02.9
2220  26652  -1.17e+07   7:07.3
2240  26892  -1.17e+07   7:11.0
2260  27132  -1.17e+07   7:14.7
2280  27372  -1.17e+07   7:18.4
2300  27612  -1.17e+07   7:22.1
2320  27852  -1.17e+07   7:26.0
2340  28092  -1.17e+07   7:29.5
2360  28332  -1.17e+07   7:33.2
2380  28572  -1.17e+07   7:36.9
2400  28812  -1.17e+07   7:40.6
2420  29052  -1.17e+07   7:44.2
2440  29292  -1.17e+07   7:48.2
2460  29532  -1.17e+07   7:53.1
2480  29772  -1.17e+07   7:57.2
2500  30012  -1.17e+07   8:01.7
2520  30252  -1.17e+07   8:06.1
2540  30492  -1.17e+07   8:09.9
2560  30732  -1.17e+07   8:13.7
2580  30972  -1.17e+07   8:17.4
2600  31212  -1.17e+07   8:20.9
2620  31452  -1.17e+07   8:24.6
2640  31692  -1.17e+07   8:28.3
2660  31932  -1.17e+07   8:32.0
2680  32172  -1.17e+07   8:36.3
2700  32412  -1.17e+07   8:40.1
2720  32652  -1.17e+07   8:43.7
2740  32892  -1.17e+07   8:47.4
2760  33132  -1.17e+07   8:51.1
2780  33372  -1.17e+07   8:54.8
2800  33612  -1.17e+07   8:58.5
2820  33852  -1.17e+07   9:02.2
2840  34092  -1.17e+07   9:05.9
2860  34332  -1.17e+07   9:09.5
2880  34572  -1.17e+07   9:13.2
2900  34812  -1.17e+07   9:17.0
2920  35052  -1.17e+07   9:21.9
2940  35292  -1.17e+07   9:26.0
2960  35532  -1.17e+07   9:29.6
2980  35772  -1.17e+07   9:33.3
3000  36012  -1.17e+07   9:37.6
3020  36252  -1.17e+07   9:42.2
3040  36492  -1.17e+07   9:46.1
3060  36732  -1.17e+07   9:49.9
3068  36816  -1.17e+07   9:51.2
