Iter. Eval.  Best      Time m:s
1260  13871  -3.98e+07   4:38.3
1280  14091  -3.86e+07   4:42.5
1300  14311  -3.76e+07   4:47.5
1320  14531  -3.59e+07   4:52.3
1340  14751  -3.37e+07   4:57.0
1360  14971  -3.12e+07   5:01.4
1380  15191  -2.89e+07   5:05.5
1400  15411  -2.58e+07   5:09.5
1420  15631  -2.16e+07   5:13.6
1440  15851  -1.82e+07   5:17.7
1460  16071  -1.7e+07    5:21.8
1480  16291  -1.63e+07   5:25.9
1500  16511  -1.58e+07   5:30.2
1520  16731  -1.5e+07    5:34.8
1540  16951  -1.44e+07   5:39.6
1560  17171  -1.41e+07   5:44.7
1580  17391  -1.4e+07    5:49.3
1600  17611  -1.4e+07    5:53.6
1620  17831  -1.4e+07    5:57.6
1640  18051  -1.39e+07   6:01.6
1660  18271  -1.39e+07   6:05.6
1680  18491  -1.39e+07   6:10.0
1700  18711  -1.39e+07   6:14.2
1720  18931  -1.39e+07   6:18.4
1740  19151  -1.39e+07   6:22.5
1760  19371  -1.38e+07   6:26.6
1780  19591  -1.38e+07   6:30.9
1800  19811  -1.38e+07   6:35.7
1820  20031  -1.38e+07   6:41.0
1840  20251  -1.38e+07   6:46.0
1860  20471  -1.38e+07   6:50.4
1880  20691  -1.38e+07   6:54.3
1900  20911  -1.38e+07   6:58.5
1920  21131  -1.38e+07   7:03.0
1940  21351  -1.38e+07   7:07.2
1960  21571  -1.38e+07   7:11.6
1980  21791  -1.38e+07   7:15.6
2000  22011  -1.38e+07   7:19.8
2020  22231  -1.38e+07   7:24.6
2040  22451  -1.38e+07   7:29.7
2060  22671  -1.38e+07   7:34.4
2080  22891  -1.38e+07   7:38.7
2100  23111  -1.38e+07   7:42.8
2120  23331  -1.38e+07   7:46.8
2140  23551  -1.38e+07   7:50.7
2160  23771  -1.38e+07   7:54.6
2180  23991  -1.38e+07   7:58.5
2200  24211  -1.38e+07   8:02.4
2220  24431  -1.36e+07   8:06.3
2240  24651  -1.24e+07   8:10.3
2260  24871  -1.22e+07   8:14.5
2280  25091  -1.19e+07   8:18.7
2300  25311  -1.18e+07   8:23.7
2320  25531  -1.18e+07   8:29.1
2340  25751  -1.17e+07   8:33.9
2360  25971  -1.17e+07   8:38.7
2380  26191  -1.17e+07   8:42.9
2400  26411  -1.17e+07   8:47.8
2420  26631  -1.17e+07   8:52.2
2440  26851  -1.17e+07   8:56.4
2460  27071  -1.17e+07   9:01.1
2480  27291  -1.17e+07   9:05.3
2500  27511  -1.17e+07   9:10.1
2520  27731  -1.17e+07   9:15.2
2540  27951  -1.17e+07   9:20.5
2560  28171  -1.17e+07   9:25.0
2580  28391  -1.17e+07   9:29.4
2600  28611  -1.17e+07   9:33.6
2620  28831  -1.17e+07   9:37.8
2640  29051  -1.17e+07   9:41.9
2660  29271  -1.17e+07   9:46.2
2680  29491  -1.17e+07   9:50.5
2700  29711  -1.17e+07   9:54.7
2720  29931  -1.17e+07   9:58.9
2740  30151  -1.17e+07  10:03.1
2760  30371  -1.17e+07  10:07.7
2780  30591  -1.17e+07  10:12.1
2800  30811  -1.17e+07  10:17.2
2820  31031  -1.17e+07  10:22.5
2840  31251  -1.17e+07  10:27.4
2860  31471  -1.17e+07  10:31.8
2880  31691  -1.17e+07  10:36.6
2900  31911  -1.17e+07  10:41.2
2920  32131  -1.17e+07  10:45.6
2940  32351  -1.17e+07  10:50.0
2960  32571  -1.17e+07  10:54.8
2980  32791  -1.17e+07  10:59.2
3000  33011  -1.17e+07  11:04.1
3020  33231  -1.17e+07  11:09.5
3040  33451  -1.17e+07  11:14.7
3060  33671  -1.17e+07  11:19.1
3080  33891  -1.17e+07  11:23.8
3100  34111  -1.17e+07  11:28.1
3120  34331  -1.17e+07  11:32.6
3140  34551  -1.17e+07  11:37.1
3160  34771  -1.17e+07  11:41.7
3180  34991  -1.17e+07  11:46.2
3200  35211  -1.17e+07  11:50.5
3220  35431  -1.17e+07  11:54.9
3240  35651  -1.17e+07  11:59.6
3246  35706  -1.17e+07  12:00.8
