Iter. Eval.  Best      Time m:s
1460  16071  -1.14e+09   2:55.4
1480  16291  -1.14e+09   2:57.6
1500  16511  -1.14e+09   3:01.4
1520  16731  -1.14e+09   3:04.5
1540  16951  -1.14e+09   3:06.7
1560  17171  -1.14e+09   3:08.7
1580  17391  -1.14e+09   3:10.7
1600  17611  -1.13e+09   3:12.8
1620  17831  -1.13e+09   3:14.8
1640  18051  -1.13e+09   3:16.7
1660  18271  -1.13e+09   3:18.9
1680  18491  -1.13e+09   3:20.9
1700  18711  -1.13e+09   3:23.1
1720  18931  -1.13e+09   3:25.8
1740  19151  -1.13e+09   3:28.9
1760  19371  -1.12e+09   3:31.6
1780  19591  -1.11e+09   3:34.2
1800  19811  -1.08e+09   3:36.5
1820  20031  -1.07e+09   3:38.7
1840  20251  -1.07e+09   3:41.1
1860  20471  -1.06e+09   3:43.1
1880  20691  -1.05e+09   3:45.8
1900  20911  -1.05e+09   3:48.2
1920  21131  -1.05e+09   3:51.8
1940  21351  -1.05e+09   3:54.8
1960  21571  -1.05e+09   3:57.8
1980  21791  -1.05e+09   4:01.1
2000  22011  -1.05e+09   4:05.1
2020  22231  -1.05e+09   4:08.6
2040  22451  -1.05e+09   4:11.5
2060  22671  -1.05e+09   4:14.3
2080  22891  -1.05e+09   4:16.8
2100  23111  -1.05e+09   4:19.0
2120  23331  -1.05e+09   4:21.5
2140  23551  -1.05e+09   4:24.0
2160  23771  -1.05e+09   4:26.5
2180  23991  -1.05e+09   4:29.1
2200  24211  -1.05e+09   4:31.5
2220  24431  -1.05e+09   4:34.0
2240  24651  -1.04e+09   4:36.5
2260  24871  -1e+09      4:39.0
2280  25091  -7.75e+08   4:41.4
2300  25311  -7.23e+08   4:44.1
2320  25531  -6.73e+08   4:46.8
2340  25751  -6.43e+08   4:49.4
2360  25971  -6.02e+08   4:52.2
2380  26191  -5.71e+08   4:54.3
2400  26411  -5.23e+08   4:57.4
2420  26631  -4.76e+08   5:01.1
2440  26851  -4.38e+08   5:03.9
2460  27071  -4.23e+08   5:06.3
2480  27291  -3.98e+08   5:08.9
2500  27511  -3.77e+08   5:12.3
2520  27731  -3.64e+08   5:15.4
2540  27951  -3.33e+08   5:18.2
2560  28171  -3.19e+08   5:20.4
2580  28391  -3.06e+08   5:22.9
2600  28611  -2.78e+08   5:25.1
2620  28831  -2.52e+08   5:27.4
2640  29051  -1.58e+08   5:29.7
2660  29271  -7.81e+07   5:31.8
2680  29491  -4.38e+07   5:34.3
2700  29711  -3.53e+07   5:37.0
2720  29931  -3.28e+07   5:39.5
2740  30151  -3.24e+07   5:41.8
2760  30371  -3.23e+07   5:44.0
2780  30591  -3.21e+07   5:46.2
2800  30811  -3.2e+07    5:48.4
2820  31031  -3.19e+07   5:50.5
2840  31251  -3.18e+07   5:52.6
2860  31471  -3.15e+07   5:54.7
2880  31691  -3.1e+07    5:56.8
2900  31911  -3.01e+07   5:59.8
2920  32131  -2.93e+07   6:03.3
2940  32351  -2.84e+07   6:05.7
2960  32571  -2.77e+07   6:07.9
2980  32791  -2.73e+07   6:10.2
3000  33011  -2.66e+07   6:13.6
3020  33231  -2.59e+07   6:16.8
3040  33451  -2.55e+07   6:19.8
3060  33671  -2.5e+07    6:22.3
3080  33891  -2.46e+07   6:25.3
3100  34111  -2.4e+07    6:27.4
3120  34331  -2.35e+07   6:29.5
3140  34551  -2.3e+07    6:31.5
3160  34771  -2.24e+07   6:33.5
3180  34991  -2.19e+07   6:35.4
3200  35211  -2.16e+07   6:37.7
3220  35431  -2.08e+07   6:39.6
3240  35651  -1.94e+07   6:41.5
3260  35871  -1.75e+07   6:43.4
3280  36091  -1.6e+07    6:45.3
3300  36311  -1.56e+07   6:47.2
3320  36531  -1.52e+07   6:49.1
3340  36751  -1.49e+07   6:51.1
3360  36971  -1.43e+07   6:53.0
3380  37191  -1.41e+07   6:54.9
3400  37411  -1.33e+07   6:56.8
3420  37631  -1.22e+07   6:58.8
3440  37851  -1.12e+07   7:01.5
3460  38071  -9844705    7:04.6
3480  38291  -8982702    7:07.1
3500  38511  -8224627    7:10.9
3520  38731  -7945554    7:13.7
3540  38951  -7642030    7:16.0
3560  39171  -7508332    7:18.0
3580  39391  -7426047    7:20.1
3600  39611  -7414379    7:22.1
3620  39831  -7403294    7:24.2
3640  40051  -7395095    7:26.2
3660  40271  -7386579    7:28.3
3680  40491  -7377471    7:30.3
3700  40711  -7372830    7:32.3
3720  40931  -7371012    7:34.3
3740  41151  -7368653    7:36.4
3760  41371  -7365659    7:38.4
3780  41591  -7362844    7:40.5
3800  41811  -7359858    7:42.5
3820  42031  -7356714    7:44.5
3840  42251  -7355133    7:46.5
3860  42471  -7354295    7:48.5
3880  42691  -7353648    7:50.6
3900  42911  -7353532    7:52.7
3920  43131  -7353464    7:54.9
3940  43351  -7353454    7:57.0
3960  43571  -7353454    7:59.1
3980  43791  -7353454    8:01.1
4000  44011  -7353454    8:04.3
4020  44231  -7353453    8:07.5
4040  44451  -7353453    8:10.2
4060  44671  -7353452    8:13.5
4080  44891  -7353452    8:16.9
4100  45111  -7353452    8:20.2
4120  45331  -7353452    8:22.8
4140  45551  -7353452    8:25.1
4160  45771  -7353452    8:27.4
4180  45991  -7353452    8:29.6
4200  46211  -7353452    8:31.8
4220  46431  -7353452    8:34.0
4240  46651  -7353452    8:36.4
4260  46871  -7353452    8:38.6
4280  47091  -7353452    8:41.1
4291  47201  -7353452    8:42.2
