Iter. Eval.  Best      Time m:s
5660  67932  -1.12e+07  21:11.9
5680  68172  -1.12e+07  21:16.1
5700  68412  -1.12e+07  21:20.5
5720  68652  -1.12e+07  21:25.0
5740  68892  -1.12e+07  21:29.4
5760  69132  -1.12e+07  21:33.9
5780  69372  -1.12e+07  21:38.4
5800  69612  -1.12e+07  21:42.9
5820  69852  -1.12e+07  21:47.2
5840  70092  -1.12e+07  21:51.3
5860  70332  -1.12e+07  21:55.5
5880  70572  -1.12e+07  21:59.7
5900  70812  -1.12e+07  22:04.1
5920  71052  -1.12e+07  22:08.3
5940  71292  -1.12e+07  22:13.2
5960  71532  -1.12e+07  22:18.2
5980  71772  -1.12e+07  22:23.4
6000  72012  -1.12e+07  22:28.7
6020  72252  -1.12e+07  22:34.0
6040  72492  -1.12e+07  22:39.4
6060  72732  -1.12e+07  22:43.8
6080  72972  -1.12e+07  22:48.5
6100  73212  -1.12e+07  22:53.6
6120  73452  -1.12e+07  22:58.3
6127  73524  -1.12e+07  22:59.7
